consumer_id,median_spend_to_income_ratio,median_credit_utilization_ratio,median_essential_spend_ratio,median_online_spend_ratio,log1p_mean_monthly_transaction_count,n_observed_months,latest_observed_month,months_health_under_40,stress_month_share,months_stressed_high_engagement,months_healthy_low_engagement,mean_financial_health_score,mean_engagement_score,latest_financial_health_score,latest_engagement_score,latest_age,latest_gender,latest_occupation,latest_province_city
KH00117205,0.8327,0.18525,0.48658127702689913,0.1734362655069027,5.213122520484805,12,2025-12-01,0,0.0,0,0,61.699999999999996,78.10000000000001,52.0,79.4,68,Nữ,Nhà địa chất công trình,Quảng Ngãi
KH00117210,0.5406500000000001,0.19135000000000002,0.44961752899449636,0.2100981435837751,4.131158535344817,12,2025-12-01,0,0.0,0,0,65.56666666666666,76.75,50.6,79.0,70,Nữ,Chuyên viên khảo sát thủy văn,Thành phố Hồ Chí Minh
KH00117245,0.3624,0.08524999999999999,0.501567744508191,0.19710420310879526,5.500918016630917,12,2025-12-01,0,0.0,0,0,74.73333333333333,81.11666666666666,70.7,81.6,34,Nam,Luật sư sở hữu trí tuệ,Thành phố Hồ Chí Minh
KH00117250,0.6493,0.17385,0.2771053351374305,0.27063366746683204,5.213576138092946,12,2025-12-01,0,0.0,0,0,65.10000000000001,83.81666666666666,54.2,83.9,23,Nam,Chuyên viên quan hệ công chúng,Đồng Nai
KH00117285,0.5422,0.1714,0.0943279452453764,0.7967862603757099,2.5649493574615367,1,2025-02-01,0,0.0,0,0,69.5,48.9,69.5,48.9,59,Nữ,Kỹ sư công trường,Lâm Đồng
KH00117290,0.7872,0.22039999999999998,0.49538297699295886,0.15415718894465885,4.814890716970161,12,2025-12-01,0,0.0,0,0,64.54166666666667,74.89999999999999,55.6,77.7,60,Nữ,Cán bộ quan hệ sắc tộc,Tuyên Quang
KH00117325,0.45694999999999997,0.12835000000000002,0.3865260818629973,0.1909826830074896,5.215388553632117,12,2025-12-01,0,0.0,0,0,73.72500000000001,79.47500000000001,66.4,81.6,31,Nam,Bác sĩ chuyên khoa bàn chân,Vĩnh Long
KH00117330,0.7454000000000001,0.26885,0.3647559676944915,0.16290156704219738,4.128477568591559,12,2025-12-01,0,0.0,0,0,62.23333333333333,72.68333333333334,52.5,81.5,42,Nam,Chuyên viên công nghệ dệt may,Cần Thơ
KH00117365,0.6151,0.1587,0.5296609634705272,0.213892006197241,5.721676964532752,12,2025-12-01,0,0.0,0,0,67.125,80.61666666666666,52.9,79.7,47,Nam,Chuyên viên trưng bày bán lẻ,Đồng Nai
KH00117370,0.4895,0.1139,0.49588128508606594,0.1679786222254451,5.214482756468736,12,2025-12-01,0,0.0,0,0,71.05,78.56666666666666,52.9,80.2,84,Nữ,Kỹ sư xây dựng thi công,Tuyên Quang
KH00117405,0.60395,0.16745,0.5385721275130446,0.21075897205186706,5.495116942522644,12,2025-12-01,0,0.0,0,0,66.38333333333334,79.5,49.6,80.3,90,Nữ,Chuyên viên trang điểm,Bắc Ninh
KH00117410,0.6188,0.1335,0.0,0.6394476534588495,2.5649493574615367,1,2025-09-01,0,0.0,0,0,66.9,54.6,66.9,54.6,52,Nam,Chuyên viên quản lý khách hàng quảng cáo,Thành phố Hồ Chí Minh
KH00117445,0.6087,0.2135,0.2505879627979902,0.2248066849588426,2.302585092994046,1,2025-04-01,0,0.0,0,0,66.0,38.4,66.0,38.4,90,Nữ,Chuyên viên cắt tỉa cây,Hà Nội
KH00117450,0.47905,0.11075,0.5265368695054451,0.15502904067800524,5.718671087149952,12,2025-12-01,0,0.0,0,0,71.50833333333334,78.69166666666666,64.0,76.1,35,Nữ,Kỹ sư năng lượng,An Giang
KH00117485,0.7609,0.18855,0.4498146411598068,0.2519097339421005,5.900125638025898,12,2025-12-01,0,0.0,0,0,62.65833333333333,83.33333333333333,53.8,83.4,37,Nữ,Giáo viên tiếng anh,Thanh Hóa
KH00117490,0.6314500000000001,0.16155,0.4181748584019743,0.22885224542033267,5.213122520484805,12,2025-12-01,0,0.0,0,0,68.30833333333334,81.09166666666667,57.5,82.6,29,Nữ,Chuyên viên thu mua công nghiệp,Thành phố Hồ Chí Minh
KH00117525,0.7601,0.30874999999999997,0.4159376849568418,0.15702876777226943,4.135166556742356,12,2025-12-01,1,0.08333333333333333,1,0,60.85833333333333,73.36666666666666,53.5,76.5,41,Nam,Trợ lý sản xuất truyền hình,Vĩnh Long
KH00117530,0.8089999999999999,0.2383,0.5018328857645001,0.24556411250324411,4.1298189504157605,12,2025-12-01,1,0.08333333333333333,1,0,57.824999999999996,76.94166666666666,51.0,79.6,34,Nam,Nhà địa chấn học hiện trường,Thanh Hóa
KH00117565,0.53495,0.1621,0.5291617393289902,0.1681825058119502,4.814890716970161,12,2025-12-01,0,0.0,0,0,66.64166666666667,77.80833333333334,48.6,80.3,27,Nam,Nhà tâm lý học thể thao,Hưng Yên
KH00117570,0.4636,0.1402,0.2560306007893123,0.27080696305612384,4.809470649500821,12,2025-12-01,0,0.0,0,0,71.96666666666667,81.41666666666667,60.5,80.9,19,Nam,Kỹ sư trắc địa,Đắk Lắk
KH00117605,0.4889,0.19169999999999998,0.5028169372632605,0.19254255950089788,4.813538451720147,12,2025-12-01,0,0.0,0,0,69.64166666666667,76.55,61.2,80.3,61,Nam,Kỹ sư ô tô,Lâm Đồng
KH00117610,0.64025,0.1877,0.4651808885858639,0.23700858884520254,5.214029550025447,12,2025-12-01,0,0.0,0,0,68.41666666666667,81.91666666666667,55.7,82.7,49,Nữ,Giáo viên giáo dục đặc biệt,Nghệ An
KH00117645,0.72985,0.1562,0.5122883599853348,0.2153939318571346,5.72194977861165,12,2025-12-01,0,0.0,0,0,65.35833333333333,81.31666666666666,57.0,80.2,40,Nam,Nhạc sĩ,Đắk Lắk
KH00117650,0.83335,0.16205,0.4741248188340226,0.1710690838592319,4.812184355372417,12,2025-12-01,0,0.0,0,0,64.16666666666667,76.89166666666667,60.3,78.1,73,Nam,Nhà thiết kế đa phương tiện,Đồng Tháp
KH00117685,0.7649999999999999,0.263,0.4284292472067605,0.1673367390592297,5.503296947234575,12,2025-12-01,0,0.0,0,0,58.38333333333333,80.13333333333334,46.6,84.4,23,Nam,Chuyên viên trị liệu dinh dưỡng,Huế
KH00117690,0.78,0.203,0.4500921019555867,0.23604116521228707,5.902633333401366,12,2025-12-01,0,0.0,0,0,62.19166666666666,81.81666666666666,49.4,81.5,32,Nữ,Trình dược viên,Bắc Ninh
KH00117725,0.4514,0.10675,0.5626343560074958,0.13754365644768263,4.808791070813437,12,2025-12-01,0,0.0,0,0,74.48333333333333,76.38333333333334,56.7,79.2,47,Nữ,Nhà khoa học phát triển sản phẩm,Thanh Hóa
KH00117730,0.471,0.1817,0.5442817582994404,0.17365074674769904,4.816915692349932,12,2025-12-01,0,0.0,0,0,71.54166666666667,76.93333333333334,61.6,80.7,78,Nam,Bác sĩ đa khoa,Thanh Hóa
KH00117765,0.53115,0.15595,0.5337432070478089,0.18122719035542414,5.498533413218542,12,2025-12-01,0,0.0,0,0,70.18333333333334,78.23333333333333,61.2,75.7,69,Nữ,Kỹ sư khai thác mỏ,Lào Cai
KH00117770,0.69545,0.1638,0.5642427773176473,0.16403772108048545,4.133832333729219,12,2025-12-01,0,0.0,0,0,67.47500000000001,72.85000000000001,61.3,76.0,61,Nữ,Nhà báo,Lạng Sơn
KH00117805,0.66665,0.25955,0.5755901218831969,0.17898179586709156,5.4995560824741965,12,2025-12-01,0,0.0,0,0,63.03333333333333,79.10833333333333,48.0,81.7,47,Nữ,Nhà sản xuất phát thanh,Thành phố Hồ Chí Minh
KH00117810,0.56745,0.14715,0.4353027888917394,0.25112463522139483,5.90377111939281,12,2025-12-01,0,0.0,0,0,70.15833333333333,82.84166666666667,53.7,83.4,27,Nữ,Kỹ sư điện,Ninh Bình
KH00117845,0.82225,0.252,0.5355697449927839,0.1238317019297184,4.137829674161839,12,2025-12-01,3,0.25,1,0,49.800000000000004,72.45833333333333,8.1,75.5,77,Nam,Nhà thiết kế bối cảnh phim,Cà Mau
KH00117850,0.78705,0.22085,0.5312274772184593,0.2057611203909308,5.2108513407667605,12,2025-12-01,0,0.0,0,0,62.0,79.68333333333334,44.4,84.5,34,Nam,Chuyên viên tư vấn tài chính,Phú Thọ
KH00117885,0.5353,0.15965000000000001,0.5246369300056198,0.1914335149644452,5.902633333401366,12,2025-12-01,0,0.0,0,0,68.25833333333334,80.29166666666667,52.8,80.2,49,Nữ,Kỹ sư vật liệu,Tuyên Quang
KH00117890,0.7678,0.2577,0.2080596036439624,0.6388065613177267,2.3978952727983707,1,2025-03-01,0,0.0,0,0,57.9,49.9,57.9,49.9,89,Nữ,Chuyên viên dự toán xây dựng,Thành phố Hồ Chí Minh
KH00117925,0.5035,0.1162,0.49915388215893547,0.21264592773285196,5.497851052223113,12,2025-12-01,0,0.0,0,0,69.27499999999999,80.09166666666665,54.0,80.7,48,Nữ,Kỹ sư khai thác mỏ,Vĩnh Long
KH00117930,0.5578,0.2223,0.3569342456815353,0.18292799374669166,4.817589773939326,12,2025-12-01,0,0.0,0,0,67.89999999999999,78.10000000000001,54.6,77.7,39,Nam,Nhà khoa học nghiên cứu khoa học tự nhiên,Hải Phòng
KH00117965,0.6944,0.24609999999999999,0.4852717583578247,0.1161688260083058,4.139158578011894,12,2025-12-01,1,0.08333333333333333,1,0,63.675000000000004,74.34166666666667,37.5,88.6,50,Nam,Giáo viên dạy nhạc,Bắc Ninh
KH00117970,0.84065,0.2359,0.5176063881822683,0.16667513083641314,4.814214812922799,12,2025-12-01,1,0.08333333333333333,1,0,58.40833333333333,77.2,47.0,80.4,51,Nam,Nhà địa chấn học hiện trường,Bắc Ninh
KH00118005,0.78965,0.18309999999999998,0.5289694210273013,0.18025431946688736,4.812184355372417,12,2025-12-01,0,0.0,0,0,65.05833333333334,77.11666666666666,45.0,85.6,60,Nữ,Chuyên viên thuế cấp cao,Quảng Ngãi
KH00118010,0.66835,0.1478,0.576803307622815,0.15566224598838604,5.902405620773717,12,2025-12-01,0,0.0,0,0,67.90833333333333,78.44166666666666,49.7,79.0,32,Nữ,Thanh tra thuế,Huế
KH00118045,0.6892,0.23855,0.5631536437161881,0.15247345766484843,5.214935757608986,12,2025-12-01,1,0.08333333333333333,0,0,61.60833333333333,78.40833333333333,43.2,77.3,46,Nữ,Thủ thư thư viện công cộng,Hải Phòng
KH00118050,0.7837000000000001,0.16855,0.5512818944943934,0.18488544777670524,4.814214812922799,12,2025-12-01,0,0.0,0,0,64.69166666666666,77.14166666666667,53.0,82.7,64,Nữ,Cán bộ trại giam,Hà Nội
KH00118085,0.5181,0.12935000000000002,0.45566413320433785,0.18547777076705846,5.723857396031667,12,2025-12-01,0,0.0,0,0,65.925,82.34166666666667,51.8,76.7,25,Nữ,Giảng viên giáo dục thường xuyên,Đà Nẵng
KH00118090,0.6386000000000001,0.17785,0.4947916409645674,0.1404884354408425,4.133832333729219,12,2025-12-01,0,0.0,0,0,67.96666666666667,72.73333333333333,56.4,77.5,68,Nam,Chuyên viên trị liệu âm nhạc,Cà Mau
KH00118125,0.7116,0.2205,0.45432482360313575,0.24720087105779315,5.721131112990814,12,2025-12-01,0,0.0,0,0,63.74166666666667,82.21666666666667,52.6,83.4,39,Nữ,Nhạc sĩ,Thành phố Hồ Chí Minh
KH00118130,0.6461,0.1499,0.0509524044598339,0.6005049400912559,2.0794415416798357,1,2025-03-01,0,0.0,0,0,66.2,45.6,66.2,45.6,57,Nữ,Chuyên viên xúc tiến bán hàng,Đà Nẵng
KH00118165,0.6802,0.1867,0.1949913181696455,0.8073670297773823,2.302585092994046,1,2025-04-01,0,0.0,0,0,62.7,57.2,62.7,57.2,20,Nữ,Nhà thiết kế đa phương tiện,Điện Biên
KH00118170,0.6577999999999999,0.21794999999999998,0.4974504327932178,0.16023866612019985,5.498192290922892,12,2025-12-01,0,0.0,0,0,63.525000000000006,77.7,49.0,81.8,68,Nữ,Chuyên viên nghiên cứu chương trình,Phú Thọ
KH00118205,0.46745000000000003,0.10365,0.46421941692709295,0.23020906185277845,5.901494251378214,12,2025-12-01,0,0.0,0,0,71.94166666666666,81.58333333333333,61.6,81.1,45,Nữ,Kỹ sư cấp thoát nước,Hải Phòng
KH00118210,0.5713999999999999,0.1986,0.5570542668523377,0.1923884319066399,4.812861632743379,12,2025-12-01,0,0.0,0,0,68.79166666666667,76.925,54.8,80.3,63,Nam,Kỹ thuật viên phòng thí nghiệm,Thành phố Hồ Chí Minh
KH00118245,0.6816500000000001,0.1935,0.39003377659871463,0.1974755549233131,4.814214812922799,12,2025-12-01,0,0.0,0,0,65.8,78.11666666666666,56.6,79.9,46,Nam,Chuyên viên giám định tổn thất công chứng,Cần Thơ
KH00118250,0.3854,0.0887,0.0298552079900048,0.7885645738638541,2.4849066497880004,1,2025-12-01,0,0.0,0,0,77.3,45.3,77.3,45.3,71,Nữ,Kiến trúc sư,Vĩnh Long
KH00118285,0.72505,0.1729,0.5086319234203639,0.16908511527324244,4.1404857182199555,12,2025-12-01,0,0.0,0,0,64.75833333333334,73.72500000000001,56.5,73.8,59,Nữ,Cán bộ hành chính địa phương,An Giang
KH00118290,0.5395,0.20755,0.5396711140229439,0.17459408993182415,4.1404857182199555,12,2025-12-01,0,0.0,0,0,67.85000000000001,72.20833333333333,53.3,77.5,77,Nữ,Kế toán viên công chứng,An Giang
KH00118325,0.6329,0.1864,0.5056788631258597,0.1745623097352095,5.214935757608986,12,2025-12-01,0,0.0,0,0,67.45,79.3,58.3,81.6,55,Nam,Kỹ thuật viên chẩn đoán hình ảnh,Cà Mau
KH00118330,0.58475,0.1487,0.5002187071252963,0.1636320270426004,5.214935757608986,12,2025-12-01,0,0.0,0,0,67.675,78.78333333333333,52.3,76.5,34,Nữ,Quản lý hệ thống thông tin,Hà Nội
KH00118365,0.8068,0.23754999999999998,0.5565309676809376,0.1543936418762044,5.216745712854225,12,2025-12-01,0,0.0,0,0,62.60833333333333,77.88333333333334,51.0,80.5,78,Nam,Giáo viên trung học,Lào Cai
KH00118370,0.36695,0.07665,0.5524648434657617,0.18446249514699542,4.135166556742356,12,2025-12-01,1,0.08333333333333333,0,0,73.43333333333332,72.58333333333333,68.0,76.9,62,Nam,Thư ký luật sư tranh tụng,Hưng Yên
KH00118405,0.7295,0.2336,0.3768432835901464,0.17564065086462066,4.141811099461024,12,2025-12-01,0,0.0,0,0,64.175,73.99166666666666,53.9,78.1,44,Nam,Trợ lý chính trị gia,Khánh Hòa
KH00118410,0.70715,0.23985,0.5169436480716422,0.083107006963545,4.131158535344817,12,2025-12-01,0,0.0,0,0,61.88333333333333,72.15833333333333,55.6,74.4,48,Nam,Chuyên viên làm vườn thương mại,Tuyên Quang
KH00118445,0.6373,0.22425,0.47526666343991564,0.16300048636271114,4.812861632743379,12,2025-12-01,0,0.0,0,0,64.3,78.625,47.5,78.2,57,Nữ,Lập trình viên ứng dụng,Cần Thơ
KH00118450,0.69045,0.18514999999999998,0.5057636048143077,0.15680049843181976,4.1404857182199555,12,2025-12-01,0,0.0,0,0,66.39999999999999,74.05,62.6,71.3,78,Nam,Người quay phim truyền hình,Đắk Lắk
KH00118485,0.88305,0.21355000000000002,0.5786668010652609,0.14575549839019608,4.132496328186477,12,2025-12-01,2,0.16666666666666666,1,0,54.75833333333333,71.70833333333333,35.4,74.3,56,Nữ,Sĩ quan huấn luyện quân đội,Gia Lai
KH00118490,0.6153,0.15855,0.5141517821698279,0.1887777264032483,5.898526551448713,12,2025-12-01,0,0.0,0,0,65.05,79.74166666666666,51.7,79.8,42,Nữ,Giáo viên giáo dục đặc biệt,Lạng Sơn
KH00118525,0.5782,0.14855000000000002,0.5564470699495183,0.16878960866721535,5.901722171607121,12,2025-12-01,0,0.0,0,0,68.80833333333332,78.88333333333334,51.9,77.5,39,Nữ,Nhà tâm lý học pháp y,Phú Thọ
KH00118530,0.7979,0.1716,0.5043857298262253,0.15435949957859815,5.216293531069446,12,2025-12-01,1,0.08333333333333333,0,0,57.21666666666667,78.52499999999999,40.6,75.9,50,Nam,Chuyên viên kỹ xảo,Thái Nguyên
KH00118565,0.5513,0.11130000000000001,0.5405006063521369,0.15547877965225548,5.4975096970397335,12,2025-12-01,0,0.0,0,0,70.175,78.00833333333334,60.9,77.2,55,Nữ,Chuyên viên ngân hàng đầu tư doanh nghiệp,Cần Thơ
KH00118570,0.8067,0.29575,0.4816864448626845,0.18661785293551936,5.901266279189834,12,2025-12-01,0,0.0,0,0,57.38333333333333,79.36666666666666,44.9,83.9,48,Nữ,Nhà miễn dịch học,Lâm Đồng
KH00118605,0.45630000000000004,0.11424999999999999,0.5390279356728906,0.16686167686597286,5.4975096970397335,12,2025-12-01,0,0.0,0,0,73.65833333333333,78.73333333333333,64.3,75.9,84,Nữ,Luật sư tranh tụng,Thành phố Hồ Chí Minh
KH00118610,0.6738,0.23845,0.4495549588922582,0.1879266323383337,4.135166556742356,12,2025-12-01,0,0.0,0,0,66.64166666666667,73.98333333333333,47.6,77.7,46,Nam,Nhà thiết kế nội thất,Hải Phòng
KH00118645,0.6824,0.27315,0.38635928028584576,0.18255770244162045,5.4995560824741965,12,2025-12-01,0,0.0,0,0,65.59166666666667,79.02499999999999,50.4,78.0,47,Nam,Giáo viên mầm non,Thanh Hóa
KH00118650,0.33925,0.0922,0.4967419437281406,0.17162562598961412,5.720858075446456,12,2025-12-01,0,0.0,0,0,75.39166666666667,79.36666666666666,71.0,77.7,29,Nữ,Tổng giám đốc điều hành,Thanh Hóa
KH00118685,0.5326500000000001,0.11315,0.4239570812612202,0.20177188985367978,4.814214812922799,12,2025-12-01,0,0.0,0,0,74.00833333333334,77.74166666666666,58.3,78.2,38,Nam,Kỹ sư cơ khí,Thành phố Hồ Chí Minh
KH00118690,0.6576500000000001,0.21965,0.3876303781869245,0.16873457867620112,4.815566164479798,12,2025-12-01,0,0.0,0,0,67.14999999999999,77.35833333333333,47.0,87.1,34,Nam,Quản trị viên giáo dục,Thành phố Hồ Chí Minh
KH00118725,0.5738,0.19929999999999998,0.568619235996624,0.14164588353995372,4.128477568591559,12,2025-12-01,0,0.0,0,0,68.8,70.89999999999999,51.6,78.5,53,Nam,Kỹ sư điện tử,Bắc Ninh
KH00118730,0.5948,0.1527,0.5207113017157091,0.186523170555771,4.128477568591559,12,2025-12-01,0,0.0,0,0,67.47500000000001,73.8,55.9,76.1,81,Nam,Quản lý bất động sản,Cà Mau
KH00118765,0.6573,0.1945,0.0393829522199483,0.648322804519975,2.302585092994046,1,2025-01-01,0,0.0,0,0,64.2,57.7,64.2,57.7,54,Nam,Kế toán viên công chứng,Sơn La
KH00118770,0.64925,0.20224999999999999,0.43955597509259053,0.2361107715098141,4.127134385045092,12,2025-12-01,0,0.0,0,0,64.50833333333334,76.51666666666667,54.4,80.4,33,Nữ,Chuyên viên trưng bày bán lẻ,Vĩnh Long
KH00118805,0.70685,0.23725,0.4043864767083848,0.18822769287751395,4.132496328186477,12,2025-12-01,0,0.0,0,0,65.96666666666667,74.075,51.5,78.3,35,Nam,Chuyên viên nhân sự,Tuyên Quang
KH00118810,0.8523499999999999,0.18080000000000002,0.44279872189698166,0.27917586511721393,5.501598288765995,12,2025-12-01,0,0.0,0,0,61.43333333333334,83.30833333333334,54.4,80.5,36,Nữ,Cán bộ phát triển thể thao,Hải Phòng
KH00118845,0.37585,0.0864,0.4359317807843637,0.24408325362395245,4.814890716970161,12,2025-12-01,0,0.0,0,0,75.55833333333334,81.89999999999999,72.3,80.5,35,Nữ,Bác sĩ phẫu thuật,Cần Thơ
KH00118850,0.7967,0.1859,0.5359949644323325,0.1683229171399488,5.210396485175567,12,2025-12-01,0,0.0,0,0,63.50833333333333,77.60000000000001,53.8,77.0,74,Nam,Thông dịch viên,Quảng Ninh
KH00118885,0.6064499999999999,0.12015,0.4920326592696103,0.1432561018569411,4.132496328186477,12,2025-12-01,0,0.0,0,0,68.68333333333334,73.46666666666667,62.0,74.8,30,Nam,Chuyên viên trắc địa,Nghệ An
KH00118890,0.7050000000000001,0.17995,0.5250805777420962,0.17257449371443456,5.4995560824741965,12,2025-12-01,0,0.0,0,0,64.05833333333334,79.51666666666667,50.2,78.1,62,Nam,Thủ thư học thuật,Hà Tĩnh
KH00118925,0.6495,0.2202,0.1337386018237082,0.6587141215692268,2.4849066497880004,1,2025-12-01,0,0.0,0,0,63.6,55.0,63.6,55.0,54,Nam,Chuyên viên vi lượng đồng căn,Phú Thọ
KH00118930,0.71765,0.1508,0.506034897216467,0.15263612606724286,4.1298189504157605,12,2025-12-01,0,0.0,0,0,66.03333333333333,71.76666666666667,56.3,75.4,67,Nam,Nhà hóa sinh lâm sàng,Thành phố Hồ Chí Minh
KH00118965,0.5303,0.15965000000000001,0.4890196701096448,0.11296434833743445,4.816241156068032,12,2025-12-01,0,0.0,0,0,69.50833333333334,74.05,62.7,75.4,68,Nữ,Kỹ sư hàng không,Cần Thơ
KH00118970,0.55445,0.13824999999999998,0.5007406602708976,0.1547343047890597,4.133832333729219,12,2025-12-01,0,0.0,0,0,68.21666666666667,71.325,49.3,71.5,56,Nam,Kỹ sư cơ khí,Cần Thơ
KH00119005,0.45755,0.09914999999999999,0.48365053405331393,0.1618834123657584,4.137829674161839,12,2025-12-01,0,0.0,0,0,72.22500000000001,73.75833333333334,61.6,76.3,83,Nam,Kỹ sư công trường,Ninh Bình
KH00119010,0.72475,0.2706,0.5145608492306075,0.17509003541333246,4.139158578011894,12,2025-12-01,1,0.08333333333333333,1,0,59.36666666666667,72.64166666666667,53.8,73.7,70,Nữ,Kỹ thuật viên y tế,Gia Lai
KH00119045,0.48265,0.15435,0.5685762101005205,0.15169522895258358,4.812861632743379,12,2025-12-01,0,0.0,0,0,70.19166666666666,75.60833333333333,50.2,76.7,55,Nữ,Bác sĩ phẫu thuật thần kinh,Phú Thọ
KH00119050,0.6852,0.13590000000000002,0.4316286096993792,0.14435299299885318,5.903316160331277,12,2025-12-01,0,0.0,0,0,64.81666666666666,79.85833333333333,54.3,77.0,22,Nữ,Chuyên viên thẩm định bồi thường,Phú Thọ
KH00119085,0.74495,0.1868,0.5079639091894574,0.1414361182374177,4.131158535344817,12,2025-12-01,2,0.16666666666666666,0,0,59.98333333333333,71.175,35.5,76.2,53,Nữ,Nhà hóa học phân tích,Thái Nguyên
KH00119090,0.5610999999999999,0.1619,0.2617072768611549,0.2641900278149216,5.905361848054571,12,2025-12-01,0,0.0,0,0,67.76666666666667,83.43333333333334,53.9,83.1,23,Nữ,Quản lý năng lượng,Đồng Tháp
KH00119125,0.5734,0.15585,0.4484848796456641,0.2507743018763303,5.903998521326706,12,2025-12-01,0,0.0,0,0,67.69166666666666,82.85833333333333,55.4,79.8,43,Nữ,Kỹ sư điều khiển và tự động hóa,Vĩnh Long
KH00119130,0.5181,0.16405,0.5389125427199615,0.19450993710685371,4.133832333729219,12,2025-12-01,0,0.0,0,0,68.24166666666666,73.88333333333334,55.6,78.1,54,Nam,Nhà khoa học thổ nhưỡng,Đồng Nai
KH00119165,0.58945,0.12484999999999999,0.493690027717247,0.21818518836394285,4.81014976667463,12,2025-12-01,0,0.0,0,0,69.45833333333333,79.08333333333333,58.7,77.8,53,Nam,Quản lý bán lẻ,Quảng Ngãi
KH00119170,0.80655,0.2217,0.5163286438582435,0.19535779773675055,5.213122520484805,12,2025-12-01,0,0.0,0,0,60.324999999999996,80.98333333333333,49.1,78.8,38,Nam,Nhân viên nghệ thuật cộng đồng,Đà Nẵng
KH00119205,0.6910499999999999,0.237,0.5286022279020943,0.1801122471280384,5.214482756468736,12,2025-12-01,0,0.0,0,0,62.99166666666667,79.45,50.5,79.0,75,Nam,Chuyên viên tư vấn quản lý,Gia Lai
